,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
606,You Save Me,Kenny Chesney,0UgHkodbptL6XQBfT5HOK1,2005-11-07,0.509,0.547,-6.132,0.0299,0.33,0.358,0.282,125.889,-11.099821586023511
607,Better with You,Jesse McCartney,1FFKRJnZX9xT4U5zW0suuR,2018-03-23,0.658,0.682,-4.31,0.0311,0.221,0.236,0.541,100.989,-11.900045184944167
608,Lay Here With Me,Maddie & Tae,14EpFSZ9OftxDX4g5qVvVN,2019-10-18,0.569,0.389,-6.435,0.0283,0.532,0.137,0.197,127.484,-12.70683393251709
609,Friends Don't,Maddie & Tae,5YxhnFlztmiOKDDDkxmyh1,2020-04-10,0.531,0.79,-5.95,0.0474,0.0413,0.148,0.442,99.983,-12.81757060896022
610,My World,Seckond Chaynce,2HSSdpAdleNZufePRcoklm,2018-03-01,0.708,0.716,-5.381,0.0444,0.472,0.187,0.309,130.103,-15.316631793467693
611,Shallow,Danielle Bradbery,6ysfrXnADdeTtW20oSybln,2019-03-22,0.561,0.673,-4.186,0.0278,0.232,0.0829,0.326,95.989,-16.885303623522766
612,Right Now,Marc E. Bassy,04huldANUuFNnM9tI3TDHP,2020-01-31,0.74,0.533,-4.297,0.07,0.154,0.107,0.571,95.902,-16.96265593623612
613,You Make It Easy,Jason Aldean,6EGAfJaLUFzhS4zRBIEQ2J,2018-04-13,0.375,0.574,-5.305,0.0315,0.143,0.11,0.406,132.025,-17.238876510728364
614,I'm Already There,Lonestar,34Vn9nKfztyLco9lJazy4j,2001-03-27,0.377,0.395,-8.622,0.0332,0.61,0.295,0.221,133.296,-18.703081603739022
615,Your Body Is a Wonderland,Taylor Acorn,4MK7QI7Z3kwAv6utvZNcEw,2018-12-11,0.592,0.413,-6.716,0.026,0.815,0.0916,0.29,93.968,-18.855514848313508
616,Better Me,SoMo,4EsxYkjr2WlPQ104ZavKny,2018-11-30,0.661,0.689,-7.272,0.0574,0.131,0.354,0.521,93.991,-18.858619988397997
617,Psycho - Yours Truly: 2018,Danielle Bradbery,4G856Y3xiqpJAg0B1XJNAw,2019-01-04,0.635,0.379,-8.148,0.0356,0.952,0.106,0.456,133.758,-19.10618951277446
618,Yours,Russell Dickerson,3I4WFddKpe2PGZWFh7f10J,2017-06-16,0.554,0.722,-6.005,0.034,0.119,0.0861,0.558,134.058,-19.26425851102371
619,My Wish,Rascal Flatts,6Gfmj0HbpvxTdW0sdlzTDU,2006-01-01,0.548,0.769,-4.853,0.0312,0.0307,0.0867,0.388,135.712,-20.941236541717515
620,Keeping Score - Acoustic,Dan + Shay,5UPB14jxrMJQCNBPUJuJFE,2019-04-07,0.653,0.545,-6.29,0.0242,0.0979,0.282,0.441,136.003,-21.21291500216929
621,Porch Swing Angel,Muscadine Bloodline,50QL2fqn6EDwpBUJ5QaQ4m,2016-04-17,0.518,0.411,-7.896,0.0307,0.895,0.0911,0.187,136.147,-21.455461469575695
622,What Keeps You Up At Night,Dan + Shay,3rHrG1sHYd7h2yWKnxRk56,2018-06-22,0.588,0.533,-6.136,0.0314,0.425,0.236,0.534,137.076,-22.28240835058948
623,"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,2019-10-04,0.654,0.63,-4.644,0.0259,0.153,0.111,0.43,89.991,-22.836034083999785
624,Beautiful Soul,Jesse McCartney,1HwpWwa6bnqqRhK8agG4RS,2004-01-01,0.66,0.666,-4.342,0.0472,0.0759,0.0268,0.933,89.975,-22.87449277278154
625,I Heard Goodbye,Dan + Shay,3EcFVfHd0XJdr0M33uVZco,2014-04-01,0.474,0.386,-7.924,0.0297,0.718,0.123,0.272,138.022,-23.320467042669993
626,Blessings,Florida Georgia Line,7dnDBbHKyJNFXoeVwO8KBY,2019-02-15,0.466,0.672,-5.926,0.036,0.737,0.0858,0.334,89.081,-23.71994816474337
627,Forever To Go,Chase Rice,6FeuPgGZ4JZHEE1uOhsJNz,2020-01-24,0.5,0.546,-8.1,0.051,0.47,0.125,0.378,88.695,-24.20300488282301
628,Grow Old,Florida Georgia Line,14KAAbogyA9EJjYUyOJrRB,2016-08-26,0.632,0.725,-5.711,0.0275,0.433,0.0992,0.449,139.86,-25.06528884761496
629,Tequila,Dan + Shay,42fw0rxRO2xbesF6mJfd4Y,2018-06-22,0.489,0.581,-5.731,0.0281,0.0312,0.132,0.494,86.016,-26.781647553980648
630,Call Your Mama (feat. Little Big Town),Seth Ennis,5dPc0lDy55q0GCyL66Uudy,2018-08-24,0.632,0.495,-7.934,0.0293,0.563,0.0801,0.522,85.944,-26.93182335780459
631,Tomorrow,Chris Young,1qjl8UJtWTHrk4SFpwftSN,2011-07-11,0.441,0.644,-5.774,0.0363,0.56,0.109,0.349,141.733,-26.939026296805704
632,Better Today,Coffey Anderson,0zRj4WgUZk6i7WsPUC4HEc,2016-05-20,0.521,0.565,-5.885,0.0262,0.171,0.114,0.345,142.042,-27.24669765483396
633,Man That Hung The Moon,Brantley Gilbert,6XWTxxzyP6V7N5s1ld6zPQ,2019-10-04,0.366,0.529,-7.996,0.0446,0.441,0.0887,0.357,85.502,-27.377100470090333
634,I Do (Cherish You),Mark Wills,24SM5UDYgjEzNUcVu2cURV,1998-01-01,0.586,0.477,-8.136,0.0243,0.593,0.0935,0.308,82.991,-29.892171748253627
635,Save Me,Jelly Roll,1rnYNAJPAb586NhetosdNW,2020-10-16,0.677,0.404,-9.552,0.027,0.653,0.249,0.355,83.087,-29.93500347573278
636,Slow Dance In A Parking Lot,Jordan Davis,6MBUUSIWCzaXW4q58Ktrv9,2018-03-23,0.523,0.837,-4.494,0.0335,0.301,0.172,0.523,82.006,-30.81984252213701
637,Look at Me,Carrie Underwood,30vfmE5gZLW1VtghknFwTn,2009,0.441,0.407,-4.782,0.027,0.592,0.366,0.103,80.51,-32.307666973290125
638,Fly You to the Moon,mike.,2RHVebvnbPxqx2MMlSjgrx,2019-01-28,0.478,0.336,-10.51,0.0538,0.815,0.093,0.561,80.552,-32.574840894389915
639,Heaven,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,2017-10-06,0.677,0.556,-6.544,0.0306,0.263,0.105,0.521,80.006,-32.79750221308672
640,Nobody,Dylan Scott,5TWAIHYaOnYg4txfmCgon5,2019-04-26,0.573,0.747,-6.46,0.0319,0.519,0.0867,0.645,79.952,-32.851242119892746
641,A Little Bit Stronger,Sara Evans,5FIp4LrsffxiHLhmmpCbCx,2011-03-07,0.536,0.65,-5.603,0.0337,0.282,0.0876,0.288,147.93,-33.13555514096112
642,Diamonds or Twine,Ryan Hurd,3nLQCvYLudPrG2q4mxnY2Y,2019-01-04,0.621,0.568,-8.795,0.0311,0.145,0.108,0.724,148.047,-33.3791169714057
643,Don’t Wanna Write This Song - The Acoustic Sessions,Brett Young,15rzB9pYy9vOrbI8Lo0iXG,2019-09-13,0.429,0.458,-6.163,0.0346,0.732,0.108,0.506,148.337,-33.545713634018306
644,More Hearts Than Mine,Ingrid Andress,60RFlt48hm0l4Fu0JoccOl,2020-03-27,0.375,0.428,-7.387,0.029,0.109,0.105,0.361,78.516,-34.31525014669442
645,Palace - Cover,Cam,3gkqjWvOpWpFQYX5AzqrY3,2018-04-20,0.403,0.0427,-11.177,0.0366,0.926,0.0984,0.274,78.073,-35.12910290562995
646,"Big, Big Plans",Chris Lane,7yNJCsUH3tXlpQiHSsAc5l,2019-06-28,0.574,0.58,-6.091,0.0278,0.076,0.12,0.4,149.974,-35.17962188641007
647,Good as You - Stripped,Kane Brown,0mPHMRT0X1vIyIqd3YAybF,2019-04-26,0.643,0.446,-8.022,0.0266,0.616,0.111,0.585,76.964,-35.89814219880992
648,From the Ground Up,Dan + Shay,0lQJBl9YEsoMtE8D4yTE9g,2016-06-03,0.281,0.58,-5.967,0.0323,0.333,0.122,0.282,151.568,-36.77382020200762
649,Change Your Name,Chase Bryant,7drSsdilZwca3dUX2sJ4Zc,2014-09-23,0.529,0.529,-5.725,0.0288,0.197,0.0892,0.305,76.008,-36.78882774021443
650,Drowning,Chris Young,59JBsvbxoibwgWLVE61acB,2019-06-14,0.438,0.661,-5.189,0.0359,0.211,0.0865,0.319,75.989,-36.81351016030646
651,One Man Band,Old Dominion,7cA3PnUQDlUyBBwpRozQeo,2019-10-25,0.706,0.358,-8.331,0.0347,0.677,0.107,0.478,75.991,-36.889452354099845
652,God Gave Me You,Blake Shelton,0w9LJae3sVlZlH2CnxTInF,2011-07-11,0.483,0.844,-5.043,0.0314,0.00481,0.405,0.543,151.977,-37.19244120733447
653,Must've Never Met You,Luke Combs,6ojicjDYUUoeE1tdSvfFo4,2018-06-01,0.455,0.892,-3.218,0.0564,0.00951,0.143,0.641,75.218,-37.670244649338585
654,I Hope (feat. Charlie Puth),Gabby Barrett,5cYFwgA5dHoqR3xGnlr9ew,2020-06-19,0.554,0.576,-6.495,0.0399,0.171,0.159,0.409,74.942,-37.859707231187414
655,Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,4BXkf6yww23Vdju7E1fUrn,2010-11-02,0.587,0.35,-10.954,0.0318,0.74,0.156,0.17,74.479,-38.651840866769355
656,Mercy,Brett Young,2VIPU72L6tIR4w8J8ap6Kp,2017-02-10,0.638,0.367,-7.906,0.0266,0.84,0.0999,0.219,71.957,-40.894644011682466
657,I Need You,Faith Hill,69CIs9za4BDajb7hnbDBX8,2007,0.508,0.594,-7.067,0.0282,0.355,0.143,0.215,159.298,-44.519239136035665
658,When I Pray for You,Dan + Shay,16DRIwIBIgZdAgpp0vLh5q,2017-02-03,0.382,0.781,-4.243,0.0433,0.054,0.23,0.354,163.815,-49.046214635011054
659,Maybe We Will,Noah Schnacky,4Ar1v62ri7sTbJ8XObrM2k,2018-10-26,0.586,0.475,-8.02,0.0316,0.798,0.116,0.425,169.927,-55.1754786657274
660,Lady,Brett Young,3ySLzrN7950dpf1ncttONO,2020-05-01,0.408,0.523,-8.001,0.0353,0.417,0.0877,0.428,169.954,-55.19981360342397
661,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix),Kane Brown,6pNeLrBdPEkUG3f1jbrMG9,2019-03-29,0.635,0.877,-4.056,0.0541,0.00471,0.0809,0.873,172.058,-57.29242645606459
662,Drunk Me,Mitchell Tenpenny,1G4cdOtF36ZCs6i2dZoC87,2018-12-14,0.499,0.797,-3.77,0.0554,0.199,0.0933,0.408,176.024,-61.26317686897768
663,What A Man Gotta Do,Jonas Brothers,4wNIkl5XGiAACjFBlDWuSd,2020-01-17,0.852,0.698,-7.206,0.0629,0.00839,0.0773,0.324,113.039,-0.6237186282420155
664,One Less Day (Dying Young),Rob Thomas,2ZSmbG7hYBy2ObB41JQ3WW,2019-04-26,0.61,0.919,-4.707,0.0469,0.00145,0.192,0.495,111.998,-1.1766677413188962
665,Stronger (What Doesn't Kill You),Kelly Clarkson,6D60klaHqbCl9ySc8VcRss,2011-10-24,0.562,0.939,-4.282,0.0475,0.046,0.112,0.684,116.044,-1.7817763270255536
666,High,Young Rising Sons,4gTwPFGhIIlYtlo59jbVUB,2014-07-08,0.646,0.85,-5.145,0.043,0.028,0.281,0.518,116.999,-2.3046703017997623
667,Broken & Beautiful,Kelly Clarkson,1Y9cAYTmyWJCcmfqdG2I29,2019-03-27,0.73,0.732,-2.556,0.0366,0.0823,0.0757,0.546,112.058,-2.7346578986032664
668,Piece by Piece - Idol Version,Kelly Clarkson,3KbFtYPyVP6C7BQVgH2cCf,2016-03-04,0.561,0.245,-6.372,0.0344,0.904,0.0933,0.402,109.558,-3.3271336260392728
669,Cake By The Ocean,DNCE,76hfruVvmfQbw0eYn1nmeC,2016-11-18,0.774,0.753,-5.446,0.0517,0.152,0.0371,0.896,119.002,-4.248676070362729
670,Kaleidoscope,A Great Big World,2SkJKMfjpYsNv0KWOxiegX,2015-11-13,0.709,0.913,-5.148,0.0748,0.0182,0.167,0.519,108.024,-4.832530854063173
671,Never Gonna Let You Down,Colbie Caillat,69J73rzjNvo8b9ZwWlL4FS,2014-09-30,0.646,0.728,-6.123,0.0327,0.08,0.19,0.385,107.976,-4.834060861321237
672,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,2YlZnw2ikdb837oKMKjBkW,2015-01-09,0.63,0.53,-7.259,0.0434,0.4,0.177,0.417,108.038,-4.930790190488856
673,Scarecrow,Alex & Sierra,6Brmhk7BOshEQpEq8Fi9WB,2014-10-06,0.656,0.8,-5.144,0.0569,0.0215,0.0801,0.515,119.966,-5.221239074460855
674,POP 101,Marianas Trench,2fGFaTDbE8aS4f31fM0XE4,2014-07-29,0.756,0.658,-6.128,0.202,0.0581,0.0674,0.639,120.018,-5.2416126414252835
675,Rumors,Jake Miller,6llBOJ6HLHvlVnKeZqhXk8,2015-07-08,0.883,0.712,-4.769,0.0465,0.134,0.106,0.825,120.022,-5.339603950847228
676,Lose Control,Hedley,4A5prYAKn64jmm1R21tke7,2015-11-06,0.665,0.778,-4.42,0.0494,0.151,0.137,0.852,119.974,-5.357085360729365
677,Taylor Swift Mash-Up,Anthem Lights,1SSj8VnmFs7jDDGUddEOoY,2013-10-29,0.436,0.459,-6.547,0.0314,0.523,0.0968,0.399,120.152,-5.40177340645546
678,Good To Be Alive (Hallelujah),Andy Grammer,3gHc5XTAywdFQUsHS6DD7G,2015-11-20,0.797,0.896,-3.678,0.0512,0.0349,0.635,0.685,120.037,-5.643905563266087
679,Sleeping With A Friend,Neon Trees,0K1KOCeJBj3lpDYxEX9qP2,2014-01-01,0.582,0.882,-4.256,0.0355,0.00189,0.32,0.507,107.034,-5.961235360889577
680,Home,Phillip Phillips,4rsW3WCZBGwhHfJWuHRwyT,2013-01-01,0.606,0.826,-6.04,0.0307,0.0256,0.117,0.322,121.04,-6.257969289932156
681,"Honey, I'm Good. (Duet w/ Eli Young Band)",Andy Grammer,7MO1aSfRiohpXtMVxOs7kl,2015-11-20,0.684,0.913,-6.149,0.035,0.075,0.347,0.717,122.075,-7.300912003123603
682,Dazed and Confused (feat. Travie McCoy),Jake Miller,2lM7UCECnnV6HKfans1bjD,2014-10-31,0.802,0.523,-7.535,0.0437,0.0144,0.0716,0.379,105.016,-7.949861803491785
683,Stutter,Marianas Trench,6kFPBOtSOIlrleJNkZ6ESF,2011-11-21,0.738,0.934,-3.729,0.12,0.00176,0.0473,0.547,104.97,-8.091049442787213
684,Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,2007-07-03,0.583,0.786,-3.142,0.0301,0.0208,0.188,0.573,123.055,-8.652316501938682
685,Me Too,Meghan Trainor,3KwwE4sgCzMaKWq6QBebmX,2017-05-12,0.934,0.694,-5.849,0.101,0.0971,0.477,0.833,123.831,-9.056006128359302
686,Angel With A Shotgun,The Cab,49rpdsNYJirTTf6p6mMvag,2011,0.546,0.837,-5.13,0.0519,0.00549,0.387,0.402,124.007,-9.2463961097402
687,I Want Crazy - Encore,Hunter Hayes,4FkgULes13bk2eHrsJg4q9,2011,0.562,0.878,-4.806,0.0387,0.0539,0.112,0.558,103.029,-9.824433793210646
688,Best Day Of My Life - Gazzo Remix,American Authors,5ng9duWuWbHlwviFSh5Vqx,2014-01-01,0.632,0.964,-1.555,0.0819,0.0117,0.225,0.402,124.997,-11.004865404643255
689,She Sets The City On Fire,Gavin DeGraw,1V2K6ftpUhL9sLEoceuzoY,2016-09-09,0.615,0.612,-6.413,0.0522,0.0131,0.0821,0.59,125.882,-11.103644038536467
690,Shutup and Dance,Landon Austin,21qxdJdqUEotxfRLAzN3LU,2015-01-30,0.702,0.914,-6.641,0.041,0.19,0.116,0.729,126.015,-11.253492596137619
691,I'm Born To Run,American Authors,6zDs6zI94L761vd0cVScTT,2016-07-01,0.62,0.93,-5.615,0.0486,0.0662,0.0788,0.675,126.041,-11.256500503308429
692,Hollow,Tori Kelly,160hN2OsDXnmgExwtG7cvD,2015-11-02,0.606,0.656,-6.85,0.0361,0.0187,0.44,0.454,126.044,-11.29590135384957
693,We Are Stars (Featuring Alyssa Reid),Various Artists,0gTulKXTxf5wQ8w6lGDl8o,2019-06-21,0.643,0.656,-6.853,0.0336,0.272,0.112,0.383,100.042,-12.791755950697402
694,Lost Boy,Ruth B.,4h0zU3O9R5xzuTmNO7dNDU,2015-08-21,0.71,0.0565,-15.099,0.0534,0.965,0.0889,0.348,123.994,-12.79823370999345
695,Better Place,Rachel Platten,7xbXQeepclfQNqI3mLPb3c,2016-01-01,0.557,0.4,-8.16,0.0274,0.914,0.107,0.348,100.205,-12.802305571302188
696,Oh Cecilia (Breaking My Heart),The Vamps,0yaEc9gKZ9G3Dao1JPMUnd,2014-11-04,0.731,0.867,-5.003,0.0382,0.0249,0.322,0.663,100.014,-12.816679039971968
697,Compass,Lady A,2ubncjpv82GY5uES29L5ik,2013-01-01,0.56,0.77,-4.694,0.0256,0.096,0.108,0.521,100.013,-12.833999251250539
698,Tonight Tonight,Hot Chelle Rae,2i0AUcEnsDm3dsqLrFWUCq,2011-11-25,0.686,0.783,-4.977,0.119,0.0764,0.163,0.814,99.978,-12.85347785805428
699,Starving,Hailee Steinfeld,4Ce37cRWvM1vIGGynKcs22,2016-07-22,0.728,0.616,-4.238,0.0645,0.378,0.105,0.508,99.962,-12.928419995591772
700,Best Day Of My Life,American Authors,5Hroj5K7vLpIG4FNCRIjbP,2014-01-01,0.673,0.902,-2.392,0.0346,0.0591,0.0558,0.538,100.012,-13.216597861570062
701,Verge,Owl City,3bWLBVZz9Vur3OLy05SpfF,2015-07-10,0.546,0.744,-6.892,0.0333,0.000181,0.114,0.206,127.977,-13.226389032286427
702,All The Way,Timeflies,0SB9oIIBgZaYdV2GrwkxbX,2014-01-01,0.56,0.856,-2.029,0.0728,0.018,0.0404,0.56,128.003,-13.716697956933164
703,Lightning In A Bottle,The Summer Set,5xrGRfPozR7XRlt9ny8bWo,2013-04-15,0.656,0.865,-1.616,0.0335,0.0949,0.298,0.772,128.992,-14.781089786944335
704,First Flight Home,Jake Miller,1YLdFxaHy6XKxpZ0H36Ao3,2014-10-31,0.626,0.739,-5.685,0.051,0.0276,0.106,0.419,97.979,-14.821291076381781
705,Since U Been Gone,Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd,2004-01-17,0.662,0.741,-5.406,0.0334,0.00165,0.114,0.404,131.0,-16.213428598222368
706,I'm Good,The Mowgli's,5KQDGl3vAkNGyfvSbaW89E,2015-04-14,0.612,0.921,-5.338,0.0705,0.0115,0.166,0.674,96.042,-16.768123893748598
707,Brighter Than The Sun,Colbie Caillat,5YTtTbqxUzJHD3CpbNHerP,2011-01-01,0.629,0.793,-5.942,0.0346,0.00952,0.218,0.588,95.981,-16.81949086214312
708,No Matter Where You Are,Us The Duo,2XW4AAjfBQTzp7Oe1tU702,2014-05-06,0.693,0.664,-5.852,0.0336,0.0309,0.223,0.436,132.059,-17.265762982520105
709,I'll Be There,Walk Off the Earth,4jgCDh6JCkw2kEYuIyNxzI,2019-08-23,0.698,0.674,-5.576,0.0473,0.288,0.295,0.447,94.99,-17.809162503779916
710,Worse Things Than Love,Timeflies,1Dqi65YqYbsSLAICxwqmvZ,2015-09-18,0.697,0.817,-3.472,0.149,0.109,0.0258,0.697,95.034,-17.916538337328003
711,Figure Me Out,The Summer Set,2ZPzNY7eheDHSO4ZpK4tSg,2016-04-01,0.561,0.655,-3.937,0.0363,0.0121,0.225,0.421,93.673,-19.2156226335871
712,All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,2015-01-09,0.807,0.887,-3.726,0.0503,0.0573,0.124,0.961,134.052,-19.377555976701352
713,Work This Body,WALK THE MOON,76EeScTnI2sCjDY0SfEoSb,2014-12-02,0.421,0.831,-5.128,0.106,0.0283,0.464,0.488,134.184,-19.40694668522466
714,Say Hey (I Love You) (feat. Cherine Tanya Anderson),Michael Franti & Spearhead,383B8ksM58jbV3HbiRJo0K,2008-09-09,0.738,0.983,-4.374,0.0852,0.0376,0.183,0.957,92.998,-19.861893563231472
715,Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf,2015-06-30,0.526,0.862,-6.003,0.0905,0.0144,0.229,0.528,90.052,-22.748229965485823
716,Keep Your Head Up,Andy Grammer,4Jz4bjXeiF2SXVj9P4YfY5,2011-06-14,0.674,0.778,-5.367,0.0376,0.0469,0.145,0.816,90.01,-22.795661110664696
717,A Friend Like You,Various Artists,78ruX5coF67SqLB9uRnfze,2017-06-02,0.742,0.75,-5.727,0.21,0.302,0.149,0.821,89.493,-23.30765102685983
718,The Lotto,Ingrid Michaelson,4NxUuupOGPquDhy1yFIZK3,2016-09-30,0.687,0.748,-4.54,0.0785,0.24,0.373,0.872,88.944,-23.891304007898004
719,Personal,HRVY,33KJ2xFYONOlIYDBg6wPx8,2017-11-30,0.755,0.536,-5.605,0.12,0.114,0.0282,0.882,138.969,-24.179309370584402
720,Lips Are Movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,2015-01-09,0.775,0.825,-5.402,0.0464,0.0506,0.111,0.95,139.091,-24.306656719598408
721,Monsters,Timeflies,57Wjcff1bw8TueYvFip4NN,2014-01-01,0.613,0.765,-3.909,0.0984,0.0195,0.039,0.534,88.262,-24.609988740598872
722,Dibs,Kelsea Ballerini,6FWrlXo99QRmPtOeUSWDjv,2015-05-18,0.638,0.733,-4.7,0.052,0.231,0.103,0.651,87.999,-24.82372487778635
723,Marry Me,Train,2MWOqewf5j0qf2b6S5J6cS,2010-12-01,0.461,0.267,-8.514,0.0278,0.834,0.107,0.481,87.918,-25.022881593005796
724,HandClap,Fitz and The Tantrums,4qRaZYiaOsSvWC7VgcxrI0,2017-07-24,0.636,0.836,-3.004,0.0427,0.00609,0.0828,0.715,139.956,-25.31801511607021
725,50 Ways to Say Goodbye,Train,2NniAhAtkRACaMeYt48xlD,2012-04-17,0.591,0.935,-2.664,0.0478,0.000284,0.142,0.736,140.043,-25.44448344563862
726,Choir,Guy Sebastian,0DmBEuBzHlpd4yUfVcsBEl,2020-10-16,0.653,0.709,-3.19,0.0656,0.0707,0.0878,0.671,87.01,-25.91950970128537
727,Not Over You,Gavin DeGraw,6j7hih15xG2cdYwIJnQXsq,2011-09-16,0.63,0.894,-4.592,0.0544,0.255,0.181,0.364,142.051,-27.284915209411544
728,Girls Chase Boys,Ingrid Michaelson,3tInTDUq8wdIMw5ftohmqJ,2014-04-15,0.518,0.828,-5.725,0.04,0.03,0.0456,0.69,84.835,-27.964649685635738
729,Gibberish (feat. Hoodie Allen),MAX,0MtMx5gt6kM2W7tD26Jp5H,2016-04-08,0.508,0.651,-4.838,0.376,0.0167,0.29,0.601,84.02,-28.797064018684793
730,Stuck Like Glue,Sugarland,0JcKdUGNR7zI4jJDLyYXbi,2010-01-01,0.702,0.795,-4.764,0.0568,0.329,0.0505,0.836,83.961,-28.858080099591124
731,I Do,Colbie Caillat,42loEE51UDcecom9K8K4ei,2011-01-01,0.655,0.877,-5.656,0.0329,0.22,0.0785,0.958,144.877,-30.087097066204198
732,Brand New,Ben Rector,07m8PuXxxv5J4qPEDq6ZkK,2015-08-28,0.555,0.934,-5.04,0.113,0.00268,0.122,0.422,144.874,-30.092086371197436
733,Magic (feat. Rivers Cuomo),B.o.B,5uHYcK0nbEYgRaFTY5BqnP,2010-04-27,0.549,0.932,-4.11,0.343,0.0127,0.347,0.787,82.439,-30.411950520360882
734,Cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,2012-01-01,0.457,0.948,-3.364,0.0354,0.0191,0.0536,0.878,148.0,-33.29971800498654
735,Wagon Wheel,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,2013-01-01,0.537,0.66,-7.174,0.0296,0.455,0.135,0.574,148.096,-33.32636142447368
736,Dear Future Husband,Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,2015-01-09,0.655,0.782,-4.789,0.185,0.375,0.317,0.832,79.427,-33.38858797746135
737,Drops of Jupiter (Tell Me),Train,2hKdd3qO7cWr2Jo0Bcs0MA,2001-03-27,0.481,0.638,-5.862,0.0276,0.153,0.154,0.497,79.064,-33.73247958847168
738,Cool,Jonas Brothers,7yfi8B8opXjnRh4VZnOkz9,2019-06-07,0.683,0.598,-5.487,0.0423,0.00873,0.156,0.62,78.969,-33.830539195000966
739,I'm Ready,AJR,2dgFqylK6gyILa4HY65u0y,2013,0.628,0.867,-3.555,0.0913,0.0108,0.308,0.597,78.043,-34.829222001790654
740,God Made Girls,RaeLynn,24tygl4LPQcQgeBe7qzY3n,2018-09-07,0.488,0.917,-2.939,0.0291,0.0897,0.135,0.772,156.053,-41.359811561238104
741,Brother (feat. Gavin DeGraw),NEEDTOBREATHE,62M9yafZsSRzlsphzeJPGo,2015-02-02,0.526,0.803,-3.989,0.127,0.135,0.119,0.564,157.887,-43.13116892677551
742,Girl In A Country Song,Maddie & Tae,1GRiBe0kNCNYpjwCHIyynI,2015-06-02,0.59,0.908,-3.789,0.084,0.285,0.36,0.874,160.028,-45.28107449404781
743,Rule the World,Walk Off the Earth,0gF8D0YtCwdlZPsu0Tx9T1,2015-06-12,0.517,0.913,-2.404,0.142,0.128,0.258,0.515,163.934,-49.257628232573786
744,Give Love (feat. LunchMoney Lewis),Andy Grammer,7mgszK6XFiihnQ7kfrie8N,2017-12-01,0.731,0.804,-5.235,0.245,0.0826,0.145,0.611,166.158,-51.36736827112464
745,Superheroes,The Script,37sINbJZcFdHFAsVNsPq1i,2014-09-15,0.49,0.885,-4.121,0.0396,0.00218,0.0741,0.64,166.996,-52.23002964269325
746,Rhythm Of Love,Plain White T's,6MDTpYxPFL0wtFd0pjfKws,2010-01-01,0.531,0.542,-7.721,0.0432,0.356,0.119,0.726,171.878,-57.11288867715662
747,Me And My Broken Heart,Rixton,1oew3nFNY3vMacJAsvry0S,2014-01-01,0.545,0.783,-4.261,0.0345,0.00489,0.132,0.551,174.084,-59.309934296512864
748,I'm a Lady - from SMURFS: THE LOST VILLAGE,Meghan Trainor,7MSFoTbgwi5BFpilewAbUo,2017-02-24,0.612,0.691,-4.932,0.12,0.0432,0.19,0.25,175.003,-60.21495965598273
749,Fight Song,Rachel Platten,37f4ITSlgPX81ad2EvmVQr,2016-01-01,0.564,0.714,-4.987,0.129,0.0549,0.155,0.33,175.924,-61.13480829594311
750,Fireflies,Owl City,3DamFFqW32WihKkTVlwTYQ,2009-01-01,0.512,0.662,-6.797,0.0439,0.0275,0.118,0.472,180.114,-65.32547999421942
751,Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2013-07-16,0.551,0.836,-3.838,0.0524,0.00502,0.0425,0.758,185.063,-70.2969919319602
752,To a T - Stripped,Ryan Hurd,6di48z6eF5dBYVpB0tZV5i,2019-05-24,0.599,0.325,-6.793,0.0297,0.823,0.133,0.319,114.053,-0.15285349181888863
753,Turnin' Me On,Blake Shelton,02Df1JGm5Sjh2GmRAl5ClR,2017-11-03,0.628,0.708,-7.045,0.0287,0.309,0.109,0.276,111.047,-2.010192129017402
754,Where Were You,Eli Young Band,7Bjyn3V1WSR9JHyEe5uCyX,2018-12-14,0.601,0.852,-5.097,0.0582,0.0127,0.0877,0.465,110.006,-2.8844665604942894
755,No Stone Unturned,Randy Houser,6iFZZn1BcsHzSP13598ujN,2019-01-11,0.677,0.78,-6.013,0.035,0.194,0.123,0.368,107.014,-5.78983051066809
756,Attention - Recorded at Woodshed Recording Malibu,Hunter Hayes,1FldaNEv6PQQetkRwB9DLR,2018-09-05,0.639,0.492,-13.2,0.121,0.278,0.111,0.473,119.925,-8.575155100759556
757,All of It,Cole Swindell,5MtRLgTpoFXZAH6Tb3Nf7V,2018-08-17,0.648,0.883,-4.701,0.029,0.0603,0.1,0.701,125.009,-10.280602718543015
